p_id,name,price,colour,brand,img,ratingcount,avg_rating,description,p_attributes,rating_category,price_category
P1286,Zola Women Black Mid-Rise Denim Shorts,2475.0,Black,ZOLA,http://assets.myntassets.com/assets/images/productimage/2021/6/20/c23a9fc5-4a4c-4dac-a8fe-64b6d980727d1624150839586-1.jpg,260,3.8,Black solid midrise denim shorts has 4 pockets button closure with belted waistloopbrbrbFeaturesbbrThe pieces of Denims are made with lofty research of considering customers taste and style which makes it uniquebrZola Denims are a symbol of style and comfort at once which are favourably affordable toobrFitting This Regular Fit Denim range fits according to the Size and it is breathable and comfortable to wear all day longbrbrbDisclaimerb Product shade or colour might slightly Vary considering Photographic Lighting Sources Or Your Screen SettingsRegular Fit br The model height 58 is wearing a size 28Denim brWashing Instruction Hand and Machine Wash,body or garment size tofit denotes body measurements in character na closure button fabric denim fabric 2 na fabric type na fit regular fit knit or woven knitted length above knee main trend new basics multipack set na number of pockets 4 occasion casual pattern solid print or pattern type solid sport na surface styling na sustainable regular technology na type denim shorts waist rise midrise wash care machine wash,AVERAGE,High
P1287,Tokyo Talkies Maroon Straight-Fit A-Line Mini Skirt,1799.0,Maroon,TOKYO TALKIES,http://assets.myntassets.com/assets/images/15092118/2021/8/10/ae2fb01e-710c-422d-92ae-ffcb58f22e371628582439731skirts1.jpg,970,4.4,pMaroon solid straightfit midrise Aline mini skirt has an elasticated waistband with a zip closure and belt loops straight hem one zip pocket and one flap pocketbr Comes with a fabric beltppStraightfitbrThe model height 58 is wearing a size 28pp98 Cotton 2 Lycra Machine washp,addons comes with a belt body shape id 443333424 body or garment size tofit denotes body measurements in character na closure zip fabric type na hemline straight knit or woven woven length mini lining na main trend new basics number of pockets 2 occasion casual pattern solid print or pattern type solid slit detail na sub trend new basics surface styling na sustainable regular transparency opaque type aline wash care machine wash,GOOD,Medium
P1288,Emeros Light Pink & Navy Blue Floral Printed Pleated Flared Skirt,1599.0,Pink,EMEROS,http://assets.myntassets.com/assets/images/16955366/2022/1/27/517d2eec-b820-4b6d-9c58-d703b587e48c1643287420746emeroslightpinkpleatedflaredfloralprintskirt1.jpg,110,4.0,Pink amp Navy Blue floral printed kneelength flared skirtbrbrPolyesterbrMachine WashThe model height 58 is wearing a size Sbr,addons na body shape id 443324333424 body or garment size tofit denotes body measurements in character na closure zip fabric polyester fabric type crepe hemline flared knit or woven knitted length knee length lining has a lining main trend floral print number of pockets na occasion casual pattern printed print or pattern type floral slit detail na style tip style it with a crop top or tuckin any for chic look sub trend floral print surface styling gathered or pleated sustainable regular transparency opaque type flared wash care machine wash wheretowear party festive hangout occasion gettogether,GOOD,Medium
P1289,U&F Purple Flared Maxi Skirt,1699.0,Green,U&F,http://assets.myntassets.com/assets/images/13792342/2021/3/29/263de343-0705-4719-b1f3-92a8ad9170a41617012641454-uf-women-skirts-7631617012640772-1.jpg,660,4.2,Green Solid Skirt with slipon closureThe model height 58 is wearing a size 28pNormal Machine Washp,addons na body shape id 324333424 body or garment size tofit denotes body measurements in character na closure slipon fabric type crepe hemline flared knit or woven woven length maxi lining na main trend new basics number of pockets na occasion casual pattern solid print or pattern type solid slit detail na sub trend new basics surface styling gathered or pleated sustainable regular transparency opaque type flared wash care machine wash,GOOD,Medium
P1290,Mango Mustard Yellow Linen Blend Layered Flared Skirt,2990.0,Mustard,MANGO,http://assets.myntassets.com/assets/images/14340724/2021/8/12/8e5cdc3c-a23c-4afe-b45b-55a253c283711628779952462dressesmangowomendressesmangowomentshirtsmangowomentrousersm1.jpg,200,3.7,Mustard yellow solid high rise layered flared skirt has smocked waistband with slipon closure attached liningMaterial 55 Linen and 45 Viscose RayonbrLining 100 CottonbrMachinewashThe model height 6 is wearing size S,addons na body shape id 333424 body or garment size tofit denotes body measurements in character na closure slipon fabric type na hemline flared knit or woven knitted and woven length above knee lining has a lining main trend smocked number of pockets na occasion casual pattern solid print or pattern type solid slit detail na sub trend new basics surface styling gathered or pleated sustainable regular transparency opaque type flared wash care machine wash,AVERAGE,High
P1291,Gracit Women Pack Of 3 Solid Biker Shorts,1797.0,Black,GRACIT,http://assets.myntassets.com/assets/images/16507210/2021/12/14/c98c00e7-584e-4e43-a0dc-393fb24e45761639477125876gracitwomenblackcyclingsportsshorts1.jpg,200,4.0,pack of 3 black grey beige solid midrise biker shorts slipon closurecotton amp elastanebrmachine washregular fit br the model height 58 is wearing a size 28,body or garment size tofit denotes body measurements in character na closure slipon fabric cotton fabric 2 elastane fit regular fit knit or woven knitted length above knee main trend new basics multipack set 3 number of pockets na occasion sports pattern solid print or pattern type solid sport cycling surface styling na sustainable regular technology na type biker shorts waist rise midrise wash care machine wash,AVERAGE,Medium
P1292,Nan,1699.0,Olive,SASSAFRAS,http://assets.myntassets.com/assets/images/11549456/2020/2/28/8e38ee0c-6b4b-475f-a7ee-71556db67efd1582880144724-sassafras-women-olive-green-self-design-schiffli-a-line-skir-1.jpg,2530,4.2,OLIVE GREEN EMBROIDERED SCHIFFLI WOVEN ALINE SKIRT HAS A PARTIALLY ELASTICATED WAISTBAND WITH BELT LOOPS AND BUTTON CLOSURE AN ATTACHED LINING FLARED HEM AND FRONT SLIT100 COTTONBRMACHINEWASHTHE MODEL HEIGHT 58 IS WEARING A SIZE 28,addons na body shape id 443324333424 body or garment size tofit denotes body measurements in character na closure button fabric pure cotton fabric type na hemline flared knit or woven woven length knee length lining has a lining main trend geometric print number of pockets na occasion casual pattern self design print or pattern type self design slit detail front slit sub trend geometric print surface styling embroidered sustainable regular transparency opaque type aline wash care machine wash,GOOD,Medium
P1293,Mango Women Peach-Coloured Solid Regular Shorts,2390.0,Peach,MANGO,http://assets.myntassets.com/assets/images/14340718/2021/10/28/2b131459-2c31-441c-bd12-7edddbc4fe0f1635420140985-mango-women-peach-coloured-solid-regular-shorts-499163542014-1.jpg,120,3.6,peachcoloured solid midrise regular shorts has 2 pockets slipon closure63 viscose rayon 36 polyester and 1 elastanebrmachine washregular fit br the model height 58 is wearing a size 28,body or garment size tofit denotes body measurements in character na closure slipon fabric viscose rayon fabric 2 polyester fit regular fit knit or woven woven length above knee main trend new basics multipack set na number of pockets 2 occasion casual pattern solid print or pattern type solid sport na surface styling na sustainable regular technology na type regular shorts waist rise midrise wash care machine wash,AVERAGE,High
P1294,Defacto Women Navy Blue & Brown Accordion Pleats Maxi Flared A-Line Skirt,2799.0,Navy Blue,DEFACTO,http://assets.myntassets.com/assets/images/16484804/2021/12/15/9ee6ece5-8b38-41bf-817b-28f6d748730c1639548944051sweatshirtsdefactowomensweatshirtsdefactowomensweatshirtsdef1.jpg,50,3.4,Navy blue brown and beige abstract print accordion pleats woven maxi ALine skirt has an elasticated waistband with slip on closure flared hem100 PolyesterbrMachinewashThe model height 58 is wearing a size 36,addons na body shape id 324333424 body or garment size tofit denotes body measurements in character na closure slipon fabric polyester fabric type na hemline flared knit or woven woven length maxi lining has a lining main trend abstract number of pockets na occasion casual pattern printed print or pattern type abstract slit detail no slit sub trend abstract surface styling gathered or pleated sustainable regular transparency opaque type aline wash care machine wash,AVERAGE,High
P1295,Antheaa Women Pink & Blue Floral Printed Accordian Pleated A-Line Skirt,1659.0,Pink,ANTHEAA,http://assets.myntassets.com/assets/images/17694106/2022/4/11/d9956deb-c5ec-4560-9d54-d94991ab8d7b1649678493069-antheaa-women-skirts-3521649678492422-1.jpg,100,4.1,Pink amp Blue Floral Printed Accordian Pleated ALine Skirt has a flared hem partially elasticated waistband with slipon closurebrSize worn by the model 28brWaist 26brHips 37brHeight 57brPolyesterbrMachine Wash,addons na body shape id 443324333424 body or garment size tofit denotes body measurements in character na closure slipon fabric polyester fabric type na hemline flared knit or woven woven length knee length lining has a lining main trend new basics number of pockets na occasion casual pattern printed print or pattern type floral slit detail no slit sub trend floral print surface styling gathered or pleated sustainable regular transparency opaque type aline wash care hand wash wedding na,GOOD,Medium
P1296,Athena Women Red Solid A-Line Midi Skirt With Front Frill Detail,1499.0,Red,ATHENA,http://assets.myntassets.com/assets/images/productimage/2020/3/4/15c80ac6-f6c3-42b6-aa0b-967ee70b97021583277007528-1.jpg,200,3.3,pRed solid Aline midi skirt with front frill detail has a waistband with slipon closure and asymmetric hemppPolyesterbrMachinewashppRegular fitbrThe model height 58 is wearing a size 28p,addons na body shape id 443324333424 body or garment size tofit denotes body measurements in closure slipon fabric polyester fabric type scuba hemline straight knit or woven knitted length midi lining na main trend frills bows and ruffles occasion party pattern solid print or pattern type solid slit detail side slit sub trend frills bows and ruffles surface styling gathered or pleated transparency opaque type aline wash care machine wash,AVERAGE,Medium
P1297,Fablestreet Woman Black A-Line Pleated Midi Skirts,2395.0,Black,FABLESTREET,http://assets.myntassets.com/assets/images/productimage/2019/11/21/2d2cfc6d-c742-495d-a03a-72c66eb54f3e1574313386231-1.jpg,100,3.7,pAline linen boxpleated midi skirt in black with waistband and zip closureppAline FitbrThe model height 58 is wearing waist size 34 skirtppCotton Linen brHand Wash Onlyp,addons na body shape id 443324333424 body or garment size tofit denotes body measurements in closure zip fabric cotton blend fabric type linen hemline straight knit or woven woven length midi lining has a lining main trend new basics occasion formal pattern solid print or pattern type solid slit detail no slit sub trend new basics surface styling gathered or pleated transparency opaque type aline wash care hand wash,AVERAGE,High
P1298,Tokyo Talkies Women White Solid Slim Fit Regular Shorts With Belt,1849.0,White,TOKYO TALKIES,http://assets.myntassets.com/assets/images/productimage/2020/9/18/6a9a246e-a3c0-4faf-889a-216db00ebfbb1600382274831-1.jpg,350,4.2,WHITE SOLID HIGHRISE REGULAR SHORTS HAS 2 POCKETS AND BUTTON CLOSUREBRCOMES WITH BELTMATERIAL COTTONBR MACHINE WASHSLIM FITBR THE MODEL HEIGHT 58 IS WEARING A SIZE 28,body or garment size garment measurements in closure button fabric cotton fabric 2 na fit slim fit knit or woven woven length above knee main trend new basics number of pockets 2 occasion casual pattern solid print or pattern type solid sport na surface styling na technology na type regular shorts waist rise highrise wash care machine wash,GOOD,Medium
P1299,Sassafras Stylish Black Solid Chambray Skirt,1799.0,Black,SASSAFRAS,http://assets.myntassets.com/assets/images/16707930/2022/1/27/bb66dc64-6391-4654-ba34-233944e6b6041643266670434-sassafras-stylish-black-solid-chambray-skirt-914164326666987-1.jpg,90,4.3,Flaunt your trendy style when you wear this alluring skirt Designed with above knee length and button closure you can walk into the party with gracenbspulliStylish black colourliliClassic solid patternliliAbove knee lengthliliButton closureliliPure cotton machine washliulbTrend AlertbbrChambray resembles denim but it is made from cotton and promises to keep you cool in dry heat and humidity Featuring a higher thread count it is a soft and breathable fabricp96 Cotton 4 SpandexpThe model height 58 is wearing a size 28br,addons na body shape id 424 body or garment size tofit denotes body measurements in character na closure button fabric pure cotton fabric type denim hemline curved knit or woven woven length above knee lining na main trend new basics number of pockets 2 occasion casual pattern solid print or pattern type solid slit detail front slit style tip amp up your look with large hoop earrings a pair of wedges and cateye glares sub trend new basics surface styling na sustainable regular transparency opaque type straight wash care machine wash wheretowear go out for a lowkey lunch with the gals,GOOD,Medium
